,sample,study,project,condition,rep_id,contact,creator,run_date,Strain Description,Strain,Base Media,Carbon Source (g/L),Nitrogen Source (g/L),Electron Acceptor,Trace Element Mixture,Temperature (C),pH,Antibiotic for selection,Culture Type,Growth Rate (1/hr),Evolved Sample,Isolate Type,Sequencing Machine,Additional Details,R1,R2,BAM,alignment,doi,GEO,Published,SRX,Run,Notes,LibraryLayout,Platform,passed_fastqc,passed_pct_reads_mapped,passed_reads_mapped_to_CDS,passed_global_correlation,full_name,passed_similar_replicates,passed_number_replicates,ReleaseDate,TaxID,ScientificName,species_tax_id,class_tax_id,strain_tax_id,species,Model,SRAStudy,BioProject,ProjectID,SRS_Sample,BioSample_1,Submission,LibraryStrategy,LibrarySelection,LibrarySource,Body_Site,CenterName,InsertSize,InsertDev,SRA ID,Biosample_2,GEO Series,GEO Sample,PMID,biosample_strain,biosample_genotype,swift,Claimed by,precise2_id,precise1_id,reference_condition,strain_description,base_media,carbon_source,nitrogen_source,aerobicity,supplement,temperature,approx_OD,growth_phase,dilution_rate,culture_type,time,additional_notes,original_order,drop,passed_number_conditions,n_replicates
SRX7656066,opex__h2o2_amp__1,,opex,h2o2_amp,1,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,SRR10994877,,SINGLE,ILLUMINA,True,,True,True,opex:h2o2_amp,True,True,2020-07-11 10:33:43,562.0,Escherichia coli,562.0,1236.0,562.0,Escherichia coli,Illumina HiSeq 4000,SRP246332,PRJNA604190,604190.0,SRS6085327,SAMN13956158,SRA1035291,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0.0,0.0,9989772.0,13956158.0,GSE144604,GSM4291842,,MG 1655,,,Anand,,,ctrl,MG1655,M9,Glucose(.4%),NH4Cl(1),O2,"H2O2, ampicillin",37.0,,,,Mid-to-late exponential,,,1829.0,,1.0,3
SRX7656067,opex__h2o2_amp__2,,opex,h2o2_amp,2,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,SRR10994878,,SINGLE,ILLUMINA,True,,True,True,opex:h2o2_amp,True,True,2020-07-11 10:33:43,562.0,Escherichia coli,562.0,1236.0,562.0,Escherichia coli,Illumina HiSeq 4000,SRP246332,PRJNA604190,604190.0,SRS6085328,SAMN13956157,SRA1035291,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0.0,0.0,9989773.0,13956157.0,GSE144604,GSM4291843,,MG 1655,,,Anand,,,ctrl,MG1655,M9,Glucose(.4%),NH4Cl(1),O2,"H2O2, ampicillin",37.0,,,,Mid-to-late exponential,,,1830.0,,1.0,3
SRX7656068,opex__h2o2_amp__3,,opex,h2o2_amp,3,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,SRR10994879,,SINGLE,ILLUMINA,True,,True,True,opex:h2o2_amp,True,True,2020-07-11 10:33:43,562.0,Escherichia coli,562.0,1236.0,562.0,Escherichia coli,Illumina HiSeq 4000,SRP246332,PRJNA604190,604190.0,SRS6085329,SAMN13956118,SRA1035291,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0.0,0.0,9989774.0,13956118.0,GSE144604,GSM4291844,,MG 1655,,,Anand,,,ctrl,MG1655,M9,Glucose(.4%),NH4Cl(1),O2,"H2O2, ampicillin",37.0,,,,Mid-to-late exponential,,,1831.0,,1.0,3
SRX7656069,opex__h2o2_kan__1,,opex,h2o2_kan,1,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,SRR10994880,,SINGLE,ILLUMINA,True,,True,True,opex:h2o2_kan,True,True,2020-07-11 10:33:43,562.0,Escherichia coli,562.0,1236.0,562.0,Escherichia coli,Illumina HiSeq 4000,SRP246332,PRJNA604190,604190.0,SRS6085330,SAMN13956117,SRA1035291,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0.0,0.0,9989775.0,13956117.0,GSE144604,GSM4291845,,MG 1655,,,Anand,,,ctrl,MG1655,M9,Glucose(.4%),NH4Cl(1),O2,"H2O2, kanamycin",37.0,,,,Mid-to-late exponential,,,1832.0,,1.0,3
SRX7656070,opex__h2o2_kan__2,,opex,h2o2_kan,2,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,SRR10994881,,SINGLE,ILLUMINA,True,,True,True,opex:h2o2_kan,True,True,2020-07-11 10:33:43,562.0,Escherichia coli,562.0,1236.0,562.0,Escherichia coli,Illumina HiSeq 4000,SRP246332,PRJNA604190,604190.0,SRS6085331,SAMN13956116,SRA1035291,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0.0,0.0,9989776.0,13956116.0,GSE144604,GSM4291846,,MG 1655,,,Anand,,,ctrl,MG1655,M9,Glucose(.4%),NH4Cl(1),O2,"H2O2, kanamycin",37.0,,,,Mid-to-late exponential,,,1833.0,,1.0,3
SRX7656071,opex__h2o2_kan__3,,opex,h2o2_kan,3,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,SRR10994882,,SINGLE,ILLUMINA,True,,True,True,opex:h2o2_kan,True,True,2020-07-11 10:33:43,562.0,Escherichia coli,562.0,1236.0,562.0,Escherichia coli,Illumina HiSeq 4000,SRP246332,PRJNA604190,604190.0,SRS6085332,SAMN13956115,SRA1035291,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0.0,0.0,9989777.0,13956115.0,GSE144604,GSM4291847,,MG 1655,,,Anand,,,ctrl,MG1655,M9,Glucose(.4%),NH4Cl(1),O2,"H2O2, kanamycin",37.0,,,,Mid-to-late exponential,,,1834.0,,1.0,3
SRX7656072,opex__h2o2_nor__1,,opex,h2o2_nor,1,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,SRR10994883,,SINGLE,ILLUMINA,True,,True,True,opex:h2o2_nor,True,True,2020-07-11 10:33:43,562.0,Escherichia coli,562.0,1236.0,562.0,Escherichia coli,Illumina HiSeq 4000,SRP246332,PRJNA604190,604190.0,SRS6085333,SAMN13956114,SRA1035291,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0.0,0.0,9989778.0,13956114.0,GSE144604,GSM4291848,,MG 1655,,,Anand,,,ctrl,MG1655,M9,Glucose(.4%),NH4Cl(1),O2,"H2O2, norfloxacin",37.0,,,,Mid-to-late exponential,,,1835.0,,1.0,3
SRX7656073,opex__h2o2_nor__2,,opex,h2o2_nor,2,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,SRR10994884,,SINGLE,ILLUMINA,True,,True,True,opex:h2o2_nor,True,True,2020-07-11 10:33:43,562.0,Escherichia coli,562.0,1236.0,562.0,Escherichia coli,Illumina HiSeq 4000,SRP246332,PRJNA604190,604190.0,SRS6085335,SAMN13956156,SRA1035291,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0.0,0.0,9989779.0,13956156.0,GSE144604,GSM4291849,,MG 1655,,,Anand,,,ctrl,MG1655,M9,Glucose(.4%),NH4Cl(1),O2,"H2O2, norfloxacin",37.0,,,,Mid-to-late exponential,,,1836.0,,1.0,3
SRX7656074,opex__h2o2_nor__3,,opex,h2o2_nor,3,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,SRR10994885,,SINGLE,ILLUMINA,True,,True,True,opex:h2o2_nor,True,True,2020-07-11 10:33:43,562.0,Escherichia coli,562.0,1236.0,562.0,Escherichia coli,Illumina HiSeq 4000,SRP246332,PRJNA604190,604190.0,SRS6085334,SAMN13956155,SRA1035291,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0.0,0.0,9989780.0,13956155.0,GSE144604,GSM4291850,,MG 1655,,,Anand,,,ctrl,MG1655,M9,Glucose(.4%),NH4Cl(1),O2,"H2O2, norfloxacin",37.0,,,,Mid-to-late exponential,,,1837.0,,1.0,3
SRX7656075,opex__h2o2_rif__1,,opex,h2o2_rif,1,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,SRR10994886,,SINGLE,ILLUMINA,True,,True,True,opex:h2o2_rif,True,True,2020-07-11 10:33:43,562.0,Escherichia coli,562.0,1236.0,562.0,Escherichia coli,Illumina HiSeq 4000,SRP246332,PRJNA604190,604190.0,SRS6085337,SAMN13956154,SRA1035291,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0.0,0.0,9989781.0,13956154.0,GSE144604,GSM4291851,,MG 1655,,,Anand,,,ctrl,MG1655,M9,Glucose(.4%),NH4Cl(1),O2,"H2O2, rifampicin",37.0,,,,Mid-to-late exponential,,,1838.0,,1.0,3
SRX7656076,opex__h2o2_rif__2,,opex,h2o2_rif,2,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,SRR10994887,,SINGLE,ILLUMINA,True,,True,True,opex:h2o2_rif,True,True,2020-07-11 10:33:43,562.0,Escherichia coli,562.0,1236.0,562.0,Escherichia coli,Illumina HiSeq 4000,SRP246332,PRJNA604190,604190.0,SRS6085336,SAMN13956153,SRA1035291,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0.0,0.0,9989782.0,13956153.0,GSE144604,GSM4291852,,MG 1655,,,Anand,,,ctrl,MG1655,M9,Glucose(.4%),NH4Cl(1),O2,"H2O2, rifampicin",37.0,,,,Mid-to-late exponential,,,1839.0,,1.0,3
SRX7656077,opex__h2o2_rif__3,,opex,h2o2_rif,3,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,SRR10994888,,SINGLE,ILLUMINA,True,,True,True,opex:h2o2_rif,True,True,2020-07-11 10:33:43,562.0,Escherichia coli,562.0,1236.0,562.0,Escherichia coli,Illumina HiSeq 4000,SRP246332,PRJNA604190,604190.0,SRS6085338,SAMN13956152,SRA1035291,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0.0,0.0,9989783.0,13956152.0,GSE144604,GSM4291853,,MG 1655,,,Anand,,,ctrl,MG1655,M9,Glucose(.4%),NH4Cl(1),O2,"H2O2, rifampicin",37.0,,,,Mid-to-late exponential,,,1840.0,,1.0,3
SRX7656078,opex__ippoh_amp__1,,opex,ippoh_amp,1,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,SRR10994889,,SINGLE,ILLUMINA,True,,True,True,opex:ippoh_amp,True,True,2020-07-11 10:33:43,562.0,Escherichia coli,562.0,1236.0,562.0,Escherichia coli,Illumina HiSeq 4000,SRP246332,PRJNA604190,604190.0,SRS6085339,SAMN13956151,SRA1035291,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0.0,0.0,9989784.0,13956151.0,GSE144604,GSM4291854,,MG 1655,,,Anand,,,ctrl,MG1655,M9,Glucose(.4%),NH4Cl(1),O2,"isopropanol, ampicillin",37.0,,,,Mid-to-late exponential,,,1841.0,,1.0,3
SRX7656079,opex__ippoh_amp__2,,opex,ippoh_amp,2,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,SRR10994890,,SINGLE,ILLUMINA,True,,True,True,opex:ippoh_amp,True,True,2020-07-11 10:33:43,562.0,Escherichia coli,562.0,1236.0,562.0,Escherichia coli,Illumina HiSeq 4000,SRP246332,PRJNA604190,604190.0,SRS6085340,SAMN13956150,SRA1035291,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0.0,0.0,9989785.0,13956150.0,GSE144604,GSM4291855,,MG 1655,,,Anand,,,ctrl,MG1655,M9,Glucose(.4%),NH4Cl(1),O2,"isopropanol, ampicillin",37.0,,,,Mid-to-late exponential,,,1842.0,,1.0,3
SRX7656080,opex__ippoh_amp__3,,opex,ippoh_amp,3,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,SRR10994891,,SINGLE,ILLUMINA,True,,True,True,opex:ippoh_amp,True,True,2020-07-11 10:33:43,562.0,Escherichia coli,562.0,1236.0,562.0,Escherichia coli,Illumina HiSeq 4000,SRP246332,PRJNA604190,604190.0,SRS6085341,SAMN13956149,SRA1035291,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0.0,0.0,9989786.0,13956149.0,GSE144604,GSM4291856,,MG 1655,,,Anand,,,ctrl,MG1655,M9,Glucose(.4%),NH4Cl(1),O2,"isopropanol, ampicillin",37.0,,,,Mid-to-late exponential,,,1843.0,,1.0,3
SRX7656081,opex__ippoh_kan__1,,opex,ippoh_kan,1,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,SRR10994892,,SINGLE,ILLUMINA,True,,True,True,opex:ippoh_kan,True,True,2020-07-11 10:33:43,562.0,Escherichia coli,562.0,1236.0,562.0,Escherichia coli,Illumina HiSeq 4000,SRP246332,PRJNA604190,604190.0,SRS6085342,SAMN13956148,SRA1035291,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0.0,0.0,9989787.0,13956148.0,GSE144604,GSM4291857,,MG 1655,,,Anand,,,ctrl,MG1655,M9,Glucose(.4%),NH4Cl(1),O2,"isopropanol, kanamycin",37.0,,,,Mid-to-late exponential,,,1844.0,,1.0,3
SRX7656082,opex__ippoh_kan__2,,opex,ippoh_kan,2,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,SRR10994893,,SINGLE,ILLUMINA,True,,True,True,opex:ippoh_kan,True,True,2020-07-11 10:33:43,562.0,Escherichia coli,562.0,1236.0,562.0,Escherichia coli,Illumina HiSeq 4000,SRP246332,PRJNA604190,604190.0,SRS6085343,SAMN13956147,SRA1035291,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0.0,0.0,9989788.0,13956147.0,GSE144604,GSM4291858,,MG 1655,,,Anand,,,ctrl,MG1655,M9,Glucose(.4%),NH4Cl(1),O2,"isopropanol, kanamycin",37.0,,,,Mid-to-late exponential,,,1845.0,,1.0,3
SRX7656083,opex__ippoh_kan__3,,opex,ippoh_kan,3,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,SRR10994894,,SINGLE,ILLUMINA,True,,True,True,opex:ippoh_kan,True,True,2020-07-11 10:33:43,562.0,Escherichia coli,562.0,1236.0,562.0,Escherichia coli,Illumina HiSeq 4000,SRP246332,PRJNA604190,604190.0,SRS6085344,SAMN13956146,SRA1035291,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0.0,0.0,9989789.0,13956146.0,GSE144604,GSM4291859,,MG 1655,,,Anand,,,ctrl,MG1655,M9,Glucose(.4%),NH4Cl(1),O2,"isopropanol, kanamycin",37.0,,,,Mid-to-late exponential,,,1846.0,,1.0,3
SRX7656084,opex__ippoh_nor__1,,opex,ippoh_nor,1,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,SRR10994895,,SINGLE,ILLUMINA,True,,True,True,opex:ippoh_nor,True,True,2020-07-11 10:33:43,562.0,Escherichia coli,562.0,1236.0,562.0,Escherichia coli,Illumina HiSeq 4000,SRP246332,PRJNA604190,604190.0,SRS6085345,SAMN13956145,SRA1035291,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0.0,0.0,9989790.0,13956145.0,GSE144604,GSM4291860,,MG 1655,,,Anand,,,ctrl,MG1655,M9,Glucose(.4%),NH4Cl(1),O2,"isopropanol, norfloxacin",37.0,,,,Mid-to-late exponential,,,1847.0,,1.0,3
SRX7656085,opex__ippoh_nor__2,,opex,ippoh_nor,2,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,SRR10994896,,SINGLE,ILLUMINA,True,,True,True,opex:ippoh_nor,True,True,2020-07-11 10:33:43,562.0,Escherichia coli,562.0,1236.0,562.0,Escherichia coli,Illumina HiSeq 4000,SRP246332,PRJNA604190,604190.0,SRS6085346,SAMN13956144,SRA1035291,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0.0,0.0,9989791.0,13956144.0,GSE144604,GSM4291861,,MG 1655,,,Anand,,,ctrl,MG1655,M9,Glucose(.4%),NH4Cl(1),O2,"isopropanol, norfloxacin",37.0,,,,Mid-to-late exponential,,,1848.0,,1.0,3
SRX7656086,opex__ippoh_nor__3,,opex,ippoh_nor,3,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,SRR10994897,,SINGLE,ILLUMINA,True,,True,True,opex:ippoh_nor,True,True,2020-07-11 10:33:43,562.0,Escherichia coli,562.0,1236.0,562.0,Escherichia coli,Illumina HiSeq 4000,SRP246332,PRJNA604190,604190.0,SRS6085348,SAMN13956188,SRA1035291,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0.0,0.0,9989792.0,13956188.0,GSE144604,GSM4291862,,MG 1655,,,Anand,,,ctrl,MG1655,M9,Glucose(.4%),NH4Cl(1),O2,"isopropanol, norfloxacin",37.0,,,,Mid-to-late exponential,,,1849.0,,1.0,3
SRX7656087,opex__ippoh_rif__1,,opex,ippoh_rif,1,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,SRR10994898,,SINGLE,ILLUMINA,True,,True,True,opex:ippoh_rif,True,True,2020-07-11 10:33:43,562.0,Escherichia coli,562.0,1236.0,562.0,Escherichia coli,Illumina HiSeq 4000,SRP246332,PRJNA604190,604190.0,SRS6085347,SAMN13956187,SRA1035291,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0.0,0.0,9989793.0,13956187.0,GSE144604,GSM4291863,,MG 1655,,,Anand,,,ctrl,MG1655,M9,Glucose(.4%),NH4Cl(1),O2,"isopropanol, rifampicin",37.0,,,,Mid-to-late exponential,,,1850.0,,1.0,3
SRX7656088,opex__ippoh_rif__2,,opex,ippoh_rif,2,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,SRR10994899,,SINGLE,ILLUMINA,True,,True,True,opex:ippoh_rif,True,True,2020-07-11 10:33:43,562.0,Escherichia coli,562.0,1236.0,562.0,Escherichia coli,Illumina HiSeq 4000,SRP246332,PRJNA604190,604190.0,SRS6085349,SAMN13956186,SRA1035291,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0.0,0.0,9989794.0,13956186.0,GSE144604,GSM4291864,,MG 1655,,,Anand,,,ctrl,MG1655,M9,Glucose(.4%),NH4Cl(1),O2,"isopropanol, rifampicin",37.0,,,,Mid-to-late exponential,,,1851.0,,1.0,3
SRX7656089,opex__ippoh_rif__3,,opex,ippoh_rif,3,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,SRR10994900,,SINGLE,ILLUMINA,True,,True,True,opex:ippoh_rif,True,True,2020-07-11 10:33:43,562.0,Escherichia coli,562.0,1236.0,562.0,Escherichia coli,Illumina HiSeq 4000,SRP246332,PRJNA604190,604190.0,SRS6085351,SAMN13956185,SRA1035291,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0.0,0.0,9989795.0,13956185.0,GSE144604,GSM4291865,,MG 1655,,,Anand,,,ctrl,MG1655,M9,Glucose(.4%),NH4Cl(1),O2,"isopropanol, rifampicin",37.0,,,,Mid-to-late exponential,,,1852.0,,1.0,3
SRX7656090,opex__kan__1,,opex,kan,1,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,SRR10994901,,SINGLE,ILLUMINA,True,,True,True,opex:kan,True,True,2020-07-11 10:33:43,562.0,Escherichia coli,562.0,1236.0,562.0,Escherichia coli,Illumina HiSeq 4000,SRP246332,PRJNA604190,604190.0,SRS6085352,SAMN13956184,SRA1035291,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0.0,0.0,9989796.0,13956184.0,GSE144604,GSM4291866,,MG 1655,,,Anand,,,ctrl,MG1655,M9,Glucose(.4%),NH4Cl(1),O2,kanamycin,37.0,,,,Mid-to-late exponential,,,1853.0,,1.0,3
SRX7656091,opex__kan__2,,opex,kan,2,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,SRR10994902,,SINGLE,ILLUMINA,True,,True,True,opex:kan,True,True,2020-07-11 10:33:43,562.0,Escherichia coli,562.0,1236.0,562.0,Escherichia coli,Illumina HiSeq 4000,SRP246332,PRJNA604190,604190.0,SRS6085350,SAMN13956183,SRA1035291,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0.0,0.0,9989797.0,13956183.0,GSE144604,GSM4291867,,MG 1655,,,Anand,,,ctrl,MG1655,M9,Glucose(.4%),NH4Cl(1),O2,kanamycin,37.0,,,,Mid-to-late exponential,,,1854.0,,1.0,3
SRX7656092,opex__kan__3,,opex,kan,3,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,SRR10994903,,SINGLE,ILLUMINA,True,,True,True,opex:kan,True,True,2020-07-11 10:33:43,562.0,Escherichia coli,562.0,1236.0,562.0,Escherichia coli,Illumina HiSeq 4000,SRP246332,PRJNA604190,604190.0,SRS6085356,SAMN13956182,SRA1035291,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0.0,0.0,9989798.0,13956182.0,GSE144604,GSM4291868,,MG 1655,,,Anand,,,ctrl,MG1655,M9,Glucose(.4%),NH4Cl(1),O2,kanamycin,37.0,,,,Mid-to-late exponential,,,1855.0,,1.0,3
SRX7656093,opex__nor__1,,opex,nor,1,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,SRR10994904,,SINGLE,ILLUMINA,True,,True,True,opex:nor,True,True,2020-07-11 10:33:43,562.0,Escherichia coli,562.0,1236.0,562.0,Escherichia coli,Illumina HiSeq 4000,SRP246332,PRJNA604190,604190.0,SRS6085353,SAMN13956181,SRA1035291,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0.0,0.0,9989799.0,13956181.0,GSE144604,GSM4291869,,MG 1655,,,Anand,,,ctrl,MG1655,M9,Glucose(.4%),NH4Cl(1),O2,norfloxacin,37.0,,,,Mid-to-late exponential,,,1856.0,,1.0,3
SRX7656094,opex__nor__2,,opex,nor,2,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,SRR10994905,,SINGLE,ILLUMINA,True,,True,True,opex:nor,True,True,2020-07-11 10:33:43,562.0,Escherichia coli,562.0,1236.0,562.0,Escherichia coli,Illumina HiSeq 4000,SRP246332,PRJNA604190,604190.0,SRS6085355,SAMN13956226,SRA1035291,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0.0,0.0,9989800.0,13956226.0,GSE144604,GSM4291870,,MG 1655,,,Anand,,,ctrl,MG1655,M9,Glucose(.4%),NH4Cl(1),O2,norfloxacin,37.0,,,,Mid-to-late exponential,,,1857.0,,1.0,3
SRX7656095,opex__nor__3,,opex,nor,3,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,SRR10994906,,SINGLE,ILLUMINA,True,,True,True,opex:nor,True,True,2020-07-11 10:33:43,562.0,Escherichia coli,562.0,1236.0,562.0,Escherichia coli,Illumina HiSeq 4000,SRP246332,PRJNA604190,604190.0,SRS6085354,SAMN13956225,SRA1035291,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0.0,0.0,9989801.0,13956225.0,GSE144604,GSM4291871,,MG 1655,,,Anand,,,ctrl,MG1655,M9,Glucose(.4%),NH4Cl(1),O2,norfloxacin,37.0,,,,Mid-to-late exponential,,,1858.0,,1.0,3
SRX7656096,opex__paa_amp__1,,opex,paa_amp,1,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,SRR10994907,,SINGLE,ILLUMINA,True,,True,True,opex:paa_amp,True,True,2020-07-11 10:33:43,562.0,Escherichia coli,562.0,1236.0,562.0,Escherichia coli,Illumina HiSeq 4000,SRP246332,PRJNA604190,604190.0,SRS6085357,SAMN13956224,SRA1035291,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0.0,0.0,9989802.0,13956224.0,GSE144604,GSM4291872,,MG 1655,,,Anand,,,ctrl,MG1655,M9,Glucose(.4%),NH4Cl(1),O2,"peracetic acid, ampicillin",37.0,,,,Mid-to-late exponential,,,1859.0,,1.0,3
SRX7656097,opex__paa_amp__2,,opex,paa_amp,2,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,SRR10994908,,SINGLE,ILLUMINA,True,,True,True,opex:paa_amp,True,True,2020-07-11 10:33:43,562.0,Escherichia coli,562.0,1236.0,562.0,Escherichia coli,Illumina HiSeq 4000,SRP246332,PRJNA604190,604190.0,SRS6085358,SAMN13956223,SRA1035291,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0.0,0.0,9989803.0,13956223.0,GSE144604,GSM4291873,,MG 1655,,,Anand,,,ctrl,MG1655,M9,Glucose(.4%),NH4Cl(1),O2,"peracetic acid, ampicillin",37.0,,,,Mid-to-late exponential,,,1860.0,,1.0,3
SRX7656098,opex__paa_amp__3,,opex,paa_amp,3,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,SRR10994909,,SINGLE,ILLUMINA,True,,True,True,opex:paa_amp,True,True,2020-07-11 10:33:43,562.0,Escherichia coli,562.0,1236.0,562.0,Escherichia coli,Illumina HiSeq 4000,SRP246332,PRJNA604190,604190.0,SRS6085359,SAMN13956222,SRA1035291,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0.0,0.0,9989804.0,13956222.0,GSE144604,GSM4291874,,MG 1655,,,Anand,,,ctrl,MG1655,M9,Glucose(.4%),NH4Cl(1),O2,"peracetic acid, ampicillin",37.0,,,,Mid-to-late exponential,,,1861.0,,1.0,3
SRX7656099,opex__paa_kan__1,,opex,paa_kan,1,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,SRR10994910,,SINGLE,ILLUMINA,True,,True,True,opex:paa_kan,True,True,2020-07-11 10:33:43,562.0,Escherichia coli,562.0,1236.0,562.0,Escherichia coli,Illumina HiSeq 4000,SRP246332,PRJNA604190,604190.0,SRS6085360,SAMN13956221,SRA1035291,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0.0,0.0,9989805.0,13956221.0,GSE144604,GSM4291875,,MG 1655,,,Anand,,,ctrl,MG1655,M9,Glucose(.4%),NH4Cl(1),O2,"peracetic acid, kanamycin",37.0,,,,Mid-to-late exponential,,,1862.0,,1.0,3
SRX7656100,opex__paa_kan__2,,opex,paa_kan,2,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,SRR10994911,,SINGLE,ILLUMINA,True,,True,True,opex:paa_kan,True,True,2020-07-11 10:33:43,562.0,Escherichia coli,562.0,1236.0,562.0,Escherichia coli,Illumina HiSeq 4000,SRP246332,PRJNA604190,604190.0,SRS6085361,SAMN13956219,SRA1035291,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0.0,0.0,9989806.0,13956219.0,GSE144604,GSM4291876,,MG 1655,,,Anand,,,ctrl,MG1655,M9,Glucose(.4%),NH4Cl(1),O2,"peracetic acid, kanamycin",37.0,,,,Mid-to-late exponential,,,1863.0,,1.0,3
SRX7656101,opex__paa_kan__3,,opex,paa_kan,3,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,SRR10994912,,SINGLE,ILLUMINA,True,,True,True,opex:paa_kan,True,True,2020-07-11 10:33:43,562.0,Escherichia coli,562.0,1236.0,562.0,Escherichia coli,Illumina HiSeq 4000,SRP246332,PRJNA604190,604190.0,SRS6085363,SAMN13956218,SRA1035291,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0.0,0.0,9989807.0,13956218.0,GSE144604,GSM4291877,,MG 1655,,,Anand,,,ctrl,MG1655,M9,Glucose(.4%),NH4Cl(1),O2,"peracetic acid, kanamycin",37.0,,,,Mid-to-late exponential,,,1864.0,,1.0,3
SRX7656102,opex__paa_nor__1,,opex,paa_nor,1,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,SRR10994913,,SINGLE,ILLUMINA,True,,True,True,opex:paa_nor,True,True,2020-07-11 10:33:43,562.0,Escherichia coli,562.0,1236.0,562.0,Escherichia coli,Illumina HiSeq 4000,SRP246332,PRJNA604190,604190.0,SRS6085362,SAMN13956217,SRA1035291,RNA-Seq,cDNA,TRANSCRIPTOMIC,,GEO,0.0,0.0,9989808.0,13956217.0,GSE144604,GSM4291878,,MG 1655,,,Anand,,,ctrl,MG1655,M9,Glucose(.4%),NH4Cl(1),O2,"peracetic acid, norfloxacin",37.0,,,,Mid-to-late exponential,,,1865.0,,1.0,3
